# t  lambda_eff(t)  g_eff(t)  a_eff(t)
0.80160321	1.00103186	1.00051593	1.00051593
0.80360721	1.00103305	1.00051652	1.00051652
0.80561122	1.00103423	1.00051712	1.00051712
0.80761523	1.00103542	1.00051771	1.00051771
0.80961924	1.00103659	1.00051829	1.00051829
0.81162325	1.00103776	1.00051888	1.00051888
0.81362725	1.00103892	1.00051946	1.00051946
0.81563126	1.00104008	1.00052004	1.00052004
0.81763527	1.00104123	1.00052061	1.00052061
0.81963928	1.00104237	1.00052119	1.00052119
0.82164329	1.00104351	1.00052175	1.00052175
0.82364729	1.00104464	1.00052232	1.00052232
0.82565130	1.00104576	1.00052288	1.00052288
0.82765531	1.00104688	1.00052344	1.00052344
0.82965932	1.00104799	1.00052399	1.00052399
0.83166333	1.00104909	1.00052454	1.00052454
0.83366733	1.00105018	1.00052509	1.00052509
0.83567134	1.00105127	1.00052563	1.00052563
0.83767535	1.00105234	1.00052617	1.00052617
0.83967936	1.00105341	1.00052671	1.00052671
0.84168337	1.00105447	1.00052724	1.00052724
0.84368737	1.00105552	1.00052776	1.00052776
0.84569138	1.00105657	1.00052828	1.00052828
0.84769539	1.00105760	1.00052880	1.00052880
0.84969940	1.00105863	1.00052931	1.00052931
0.85170341	1.00105964	1.00052982	1.00052982
0.85370741	1.00106065	1.00053032	1.00053032
0.85571142	1.00106164	1.00053082	1.00053082
0.85771543	1.00106263	1.00053131	1.00053131
0.85971944	1.00106361	1.00053180	1.00053180
0.86172345	1.00106457	1.00053229	1.00053229
0.86372745	1.00106553	1.00053276	1.00053276
0.86573146	1.00106648	1.00053324	1.00053324
0.86773547	1.00106741	1.00053371	1.00053371
0.86973948	1.00106834	1.00053417	1.00053417
0.87174349	1.00106925	1.00053462	1.00053462
0.87374749	1.00107015	1.00053508	1.00053508
0.87575150	1.00107104	1.00053552	1.00053552
0.87775551	1.00107192	1.00053596	1.00053596
0.87975952	1.00107279	1.00053640	1.00053640
0.88176353	1.00107365	1.00053683	1.00053683
0.88376754	1.00107450	1.00053725	1.00053725
0.88577154	1.00107533	1.00053767	1.00053767
0.88777555	1.00107615	1.00053808	1.00053808
0.88977956	1.00107696	1.00053848	1.00053848
0.89178357	1.00107776	1.00053888	1.00053888
0.89378758	1.00107855	1.00053927	1.00053927
0.89579158	1.00107932	1.00053966	1.00053966
0.89779559	1.00108008	1.00054004	1.00054004
0.89979960	1.00108083	1.00054041	1.00054041
0.90180361	1.00108156	1.00054078	1.00054078
0.90380762	1.00108228	1.00054114	1.00054114
0.90581162	1.00108299	1.00054150	1.00054150
0.90781563	1.00108369	1.00054184	1.00054184
0.90981964	1.00108437	1.00054219	1.00054219
0.91182365	1.00108504	1.00054252	1.00054252
0.91382766	1.00108570	1.00054285	1.00054285
0.91583166	1.00108634	1.00054317	1.00054317
0.91783567	1.00108697	1.00054348	1.00054348
0.91983968	1.00108758	1.00054379	1.00054379
0.92184369	1.00108818	1.00054409	1.00054409
0.92384770	1.00108877	1.00054438	1.00054438
0.92585170	1.00108934	1.00054467	1.00054467
0.92785571	1.00108990	1.00054495	1.00054495
0.92985972	1.00109045	1.00054522	1.00054522
0.93186373	1.00109098	1.00054549	1.00054549
0.93386774	1.00109149	1.00054575	1.00054575
0.93587174	1.00109199	1.00054600	1.00054600
0.93787575	1.00109248	1.00054624	1.00054624
0.93987976	1.00109295	1.00054647	1.00054647
0.94188377	1.00109341	1.00054670	1.00054670
0.94388778	1.00109385	1.00054692	1.00054692
0.94589178	1.00109428	1.00054714	1.00054714
0.94789579	1.00109469	1.00054734	1.00054734
0.94989980	1.00109509	1.00054754	1.00054754
0.95190381	1.00109547	1.00054773	1.00054773
0.95390782	1.00109584	1.00054792	1.00054792
0.95591182	1.00109619	1.00054809	1.00054809
0.95791583	1.00109652	1.00054826	1.00054826
0.95991984	1.00109685	1.00054842	1.00054842
0.96192385	1.00109715	1.00054858	1.00054858
0.96392786	1.00109744	1.00054872	1.00054872
0.96593186	1.00109772	1.00054886	1.00054886
0.96793587	1.00109798	1.00054899	1.00054899
0.96993988	1.00109822	1.00054911	1.00054911
0.97194389	1.00109845	1.00054923	1.00054923
0.97394790	1.00109866	1.00054933	1.00054933
0.97595190	1.00109886	1.00054943	1.00054943
0.97795591	1.00109904	1.00054952	1.00054952
0.97995992	1.00109921	1.00054960	1.00054960
0.98196393	1.00109936	1.00054968	1.00054968
0.98396794	1.00109949	1.00054975	1.00054975
0.98597194	1.00109961	1.00054981	1.00054981
0.98797595	1.00109971	1.00054986	1.00054986
0.98997996	1.00109980	1.00054990	1.00054990
0.99198397	1.00109987	1.00054994	1.00054994
0.99398798	1.00109993	1.00054996	1.00054996
0.99599198	1.00109997	1.00054998	1.00054998
0.99799599	1.00109999	1.00055000	1.00055000
1.00000000	1.00110000	1.00055000	1.00055000
